Date,GPE,Latitude,Longitude,Country
30,INDIA,22.3511148,78.6677428,India
30,BACHELET,-33.0520588,-71.5490325,Chile
30,MARIUPOL,47.0957648,37.5499621,Ukraine
30,ROME,41.8933203,12.4829321,Italy
30,POLAND,52.215933,19.134422,Poland
30,ZHYTOMYR,50.9080532,28.3867504,Ukraine
30,KYIV,50.4500336,30.5241361,Ukraine
30,BELARUS,53.4250605,27.6971358,Belarus
30,DONBAS,49.4183248,17.310880143943606,Czechia
30,INTERFAX,4.8643962,-74.0502756,Colombia
30,VINNYTSIA,48.8990315,28.516068,Ukraine
30,BIRMINGHAM,52.4796992,-1.9026911,United Kingdom
30,LVIV,49.841952,24.0315921,Ukraine
30,CHERKASY,49.3402711,31.610320733574746,Ukraine
30,NEW DELHI,28.6138954,77.2090057,India
30,IRPIN,50.5206777,30.2448725,Ukraine
30,NORWAY,60.5000209,9.0999715,Norway
30,GERMANY,51.0834196,10.4234469,Germany
30,NEW YORK CITY,40.7127281,-74.0060152,United States
30,WARSAW,52.2319581,21.0067249,Poland
30,BRUSSELS,50.8465573,4.351697,Belgium
30, NORWAY,60.5000209,9.0999715,Norway
30,ZAPORIZHZHIA,47.8507859,35.1182867,Ukraine
30,DENMARK,55.670249,10.3333283,Denmark
30,ESTONIA,58.7523778,25.3319078,Estonia
30,SUDAN,14.5844444,29.4917691,Sudan
30,STAROKOSTIANTYNIV,49.756163,27.2087889,Ukraine
30,KHMELNYTSKYI,49.268624,27.0635998,Ukraine
30,CHECHNYA,43.3976147,45.6985005,Russia
30,AUSTRIA,47.59397,14.12456,Austria
30,NORTH AFRICA,13.45911,-2.2496367403016495,Burkina Faso
30,FRANCE,46.603354,1.8883335,France
30,CHERNOBYL,51.2705477,30.2195609,Ukraine
30,RWANDA,-1.9646631,30.0644358,Rwanda
30,BOSNIA HERZEGOVINA,44.3053476,17.5961467,Bosnia and Herzegovina
30,AUSTRALIA,-24.7761086,134.755,Australia
30,QATAR,25.3336984,51.2295295,Qatar
30,BULGARIA,42.6073975,25.4856617,Bulgaria
30,BERDYANSK,46.755678,36.7887623,Ukraine
30,KRAINE,27.6492632,49.8195466,Saudi Arabia
30,YEMEN,16.3471243,47.8915271,Yemen
30,SYRIA,34.6401861,39.0494106,Syria
30,MYANMAR,17.1750495,95.9999652,Myanmar
30,HAITI,19.1399952,-72.3570972,Haiti
30,AFRICA,11.5024338,17.7578122,Chad
30,CHERNIHIV,51.272593,31.7417235,Ukraine
30,EUROPE,51.0,10.0,Germany
30,EASTERN EUROPE,41.836891800000004,22.52384962142576,North Macedonia
30,SNAKE ISLAND,44.4773207,-78.37691794270614,Canada
30,LIVOBEREZHNYI,47.1145914,37.6543961,Ukraine
30,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
30,NATO,13.610272,123.5357268,Philippines
30,MIDDLE EAST,39.3014159,-76.5888477,United States
30,BALTIC,43.761363,-96.740329,United States
31,KHARKIV,49.9923181,36.2310146,Ukraine
31,UKRAINE,49.4871968,31.2718321,Ukraine
31,TELEGRAM,54.5395787,-5.5007543,United Kingdom
31,MOSCOW,55.7504461,37.6174943,Russia
31,DERHACHI,50.107307,36.1205965,Ukraine
31,VINNYTSIA,48.8990315,28.516068,Ukraine
31,RUSSIA,64.6863136,97.7453061,Russia
31,UNITED KINGDOM,54.7023545,-3.2765753,United Kingdom
31,BRITAIN,54.31536155,-1.9180234948012402,United Kingdom
31,DENMARK,55.670249,10.3333283,Denmark
31,LATVIA,56.8406494,24.7537645,Latvia
31,NORWAY,60.5000209,9.0999715,Norway
31,BELGIUM,50.6402809,4.6667145,Belgium
31,BRUSSELS,50.8465573,4.351697,Belgium
31,MARIUPOL,47.0957648,37.5499621,Ukraine
31,INDIA,22.3511148,78.6677428,India
31,NEW ZEALAND,-41.5000831,172.8344077,New Zealand
31,UNITED STATES,39.7837304,-100.445882,United States
31,CHERNOBYL,51.2705477,30.2195609,Ukraine
31,ENERGOATOM,50.4411258,30.4972454,Ukraine
31,DONBAS,49.4183248,17.310880143943606,Czechia
31,POLAND,52.215933,19.134422,Poland
31,ANKARA,39.9207886,32.8540482,Turkey
31,ISTANBUL,41.0091982,28.9662187,Turkey
31,KOTIN,39.6232169,70.2763254,Kyrgyzstan
31,QATAR,25.3336984,51.2295295,Qatar
31,DNIPROPETROVSK,48.662589,34.9501715,Ukraine
31,LITHUANIA,55.3500003,23.7499997,Lithuania
31,GEORGIA,32.3293809,-83.1137366,United States
31,MOROCCO,31.1728205,-7.3362482,Morocco
31,VASYLIVKA,47.4431859,35.2803026,Ukraine
31,ZAPORIZHZHIA,47.8507859,35.1182867,Ukraine
31,GERMANY,51.0834196,10.4234469,Germany
31,BERLIN,52.5170365,13.3888599,Germany
31,FRANCE,46.603354,1.8883335,France
31,PARIS,48.8588897,2.3200410217200766,France
31,NOVOMOSKOVSK,48.6358512,35.2595541,Ukraine
31,GENEVA,46.2017559,6.1466014,Switzerland
31,TURKEY,38.9597594,34.9249653,Turkey
31,KYIV,50.4500336,30.5241361,Ukraine
31,LUHANSK,49.2724587,38.9150477,Ukraine
31,DONETSK,48.0158753,37.8013407,Ukraine
31,KRAINE,27.6492632,49.8195466,Saudi Arabia
31,ABKHAZIA,43.1500226,41.2299786,Georgia
31,EUROPE,51.0,10.0,Germany
31,NATO,13.610272,123.5357268,Philippines
31,KALININGRAD,54.710128,20.5105838,Russia
31,SUEZ CANAL,30.04542955,32.57450729306838,Egypt
31,ASIA,51.2086975,89.2343748,Russia
31,SOUTH AMERICA,-21.0002179,-61.0006565,Paraguay
31,AFRICA,11.5024338,17.7578122,Chad
31,SIBERIA,60.0,100.0,Russia
