Source,Date,GPE/LOC
Aljazeera,23_Mar_202,Moscow
Aljazeera,23_Mar_202,Russia
Aljazeera,7_Mar_2022,UK
Aljazeera,7_Mar_2022,UK
Aljazeera,7_Mar_2022,Ukraine
Aljazeera,7_Mar_2022,UK
Aljazeera,7_Mar_2022,UK
Aljazeera,7_Mar_2022,Ukraine
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Donbas
Aljazeera,28_Mar_202,Donbas
Aljazeera,28_Mar_202,Russia
Aljazeera,13_Mar_202,China
Aljazeera,13_Mar_202,Russia
Aljazeera,13_Mar_202,China
Aljazeera,13_Mar_202,Washington
Aljazeera,13_Mar_202,Moscow
Aljazeera,13_Mar_202,Beijing
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,China
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Ukraine
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Moscow
Aljazeera,9_Mar_2022,Ukraine
Aljazeera,9_Mar_2022,Ukraine
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Moscow
Aljazeera,9_Mar_2022,The Hague
Aljazeera,9_Mar_2022,Russia
Aljazeera,11_Mar_202,Russia
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,Geneva
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,UKRAINE
Aljazeera,24_Mar_202,Australia
Aljazeera,24_Mar_202,Belarus
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Australia
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Ukraine
Aljazeera,15_Mar_202,UK
Aljazeera,15_Mar_202,The United Kingdom
Aljazeera,15_Mar_202,UK
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,17_Mar_202,Ukraine
Aljazeera,11_Mar_202,Moscow
Aljazeera,14_Mar_202,Ukraine
Aljazeera,14_Mar_202,Ukraine
Aljazeera,14_Mar_202,Iraq
Aljazeera,14_Mar_202,Lebanon
Aljazeera,14_Mar_202,Syria
Aljazeera,14_Mar_202,Yemen
Aljazeera,22_Mar_202,Speedo
Aljazeera,22_Mar_202,Speedo
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Speedo
Aljazeera,22_Mar_202,Speedo
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,@speedo
Aljazeera,22_Mar_202,Speedo
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Paris
Aljazeera,22_Mar_202,Japan
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Japan
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Tokyo
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Tokyo
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Japan
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Japan
Aljazeera,11_Mar_202,Moscow
Aljazeera,11_Mar_202,Russia
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,Moscow
Aljazeera,11_Mar_202,the Russian Federation
Aljazeera,11_Mar_202,Interfax
Aljazeera,11_Mar_202,ZN
Aljazeera,19_Mar_202,Russia
Aljazeera,5_Mar_2022,Blinken
Aljazeera,5_Mar_2022,Poland
Aljazeera,5_Mar_2022,Russia
Aljazeera,5_Mar_2022,Ukraine
Aljazeera,5_Mar_2022,US
Aljazeera,5_Mar_2022,Poland
Aljazeera,5_Mar_2022,Ukraine
Aljazeera,5_Mar_2022,Brussels
Aljazeera,5_Mar_2022,Poland
Aljazeera,9_Mar_2022,UK
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,United Kingdom
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,Russia
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Moscow
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Borrell
Aljazeera,7_Mar_2022,Russia
Aljazeera,7_Mar_2022,Ukraine
Aljazeera,7_Mar_2022,Russia
Aljazeera,7_Mar_2022,Ukraine
Aljazeera,27_Mar_202,Qatar
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Qatar
Aljazeera,27_Mar_202,Qatar
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Qatar
Aljazeera,7_Mar_2022,Russia
Aljazeera,7_Mar_2022,Russia
Aljazeera,7_Mar_2022,Moscow
Aljazeera,7_Mar_2022,Ukrainianyrefugee
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Moscow
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Moscow
Aljazeera,9_Mar_2022,Kharkiv
Aljazeera,9_Mar_2022,Kharkiv
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,US
Aljazeera,22_Mar_202,UK
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,the United States
Aljazeera,22_Mar_202,Britain
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Sumy
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Britain
Aljazeera,30_Mar_202,Cherkasy
Aljazeera,30_Mar_202,Hrybov
Aljazeera,30_Mar_202,Ukraine
Aljazeera,30_Mar_202,Moscow
Aljazeera,30_Mar_202,Ukraine
Aljazeera,30_Mar_202,Cherkasy
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Rivne
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Rivne
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Moscow
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Moscow
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Moscow
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Lebanon
Aljazeera,22_Mar_202,Egypt
Aljazeera,22_Mar_202,Yemen
Aljazeera,15_Mar_202,Ukraine
Aljazeera,15_Mar_202,France
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Geneva
Aljazeera,3_Mar_2022,Russia
Aljazeera,3_Mar_2022,Geneva
Aljazeera,3_Mar_2022,Moscow
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,20_Mar_202,Ukraine
Aljazeera,20_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Moscow
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,the United States
Aljazeera,31_Mar_202,Russia
Aljazeera,8_Mar_2022,Ukraine
Aljazeera,8_Mar_2022,Ukrainian
Aljazeera,31_Mar_202,Chernobyl
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,Chernobyl
Aljazeera,31_Mar_202,Energoatom
Aljazeera,31_Mar_202,Chernobyl
Aljazeera,31_Mar_202,Chernobyl
Aljazeera,31_Mar_202,Moscow
Aljazeera,31_Mar_202,Russia
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Reece
Aljazeera,2_Mar_2022,Ukraine
Aljazeera,14_Mar_202,US
Aljazeera,14_Mar_202,Bulgaria
Aljazeera,14_Mar_202,US
Aljazeera,14_Mar_202,Bulgaria
Aljazeera,14_Mar_202,Ukraine
Aljazeera,14_Mar_202,Brussels
Aljazeera,14_Mar_202,Slovakia
Aljazeera,14_Mar_202,Bulgaria
Aljazeera,14_Mar_202,Russia
Aljazeera,14_Mar_202,Ukraine
Aljazeera,2_Mar_2022,Russia
Aljazeera,2_Mar_2022,Echo
Aljazeera,2_Mar_2022,Moscow
Aljazeera,2_Mar_2022,Moscow
Aljazeera,2_Mar_2022,Ukraine
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,France
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,UKRAINE
Aljazeera,12_Mar_202,Ukrainian
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Ukraine
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,10_Mar_202,Ukraine
Aljazeera,10_Mar_202,Ukraine
Aljazeera,10_Mar_202,Russia
Aljazeera,22_Mar_202,France
Aljazeera,22_Mar_202,Poland
Aljazeera,22_Mar_202,Saudi Arabia
Aljazeera,22_Mar_202,Russia
Aljazeera,29_Mar_202,Russia
Aljazeera,29_Mar_202,Russia
Aljazeera,29_Mar_202,Moscow
Aljazeera,29_Mar_202,Ukraine
Aljazeera,29_Mar_202,Ukraine
Aljazeera,29_Mar_202,Russia
Aljazeera,29_Mar_202,Ukraine
Aljazeera,28_Mar_202,The United States
Aljazeera,28_Mar_202,Warsaw
Aljazeera,28_Mar_202,Washington
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Moscow
Aljazeera,10_Mar_202,Turkey
Aljazeera,10_Mar_202,Erdogan
Aljazeera,10_Mar_202,US
Aljazeera,10_Mar_202,Turkey
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Ukraine
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Moscow
Aljazeera,12_Mar_202,Belarus
Aljazeera,21_Mar_202,Jerusalem
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Israel
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Jerusalem
Aljazeera,21_Mar_202,Israel
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Jerusalem
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,Russia
Aljazeera,11_Mar_202,Russia
Aljazeera,21_Mar_202,Slovenia
Aljazeera,21_Mar_202,Ukrainian
Aljazeera,21_Mar_202,Ukraine
Aljazeera,24_Mar_202,Ukraine
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Ukraine
Aljazeera,24_Mar_202,Kyiv
Aljazeera,24_Mar_202,Moscow
Aljazeera,24_Mar_202,Ukrainian
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Russia
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,India
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,New Delhi
Aljazeera,30_Mar_202,India
Aljazeera,30_Mar_202,China
Aljazeera,30_Mar_202,Moscow
Aljazeera,30_Mar_202,Ukraine
Aljazeera,30_Mar_202,RUSSIA
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Russia
Aljazeera,12_Mar_202,Ukraine
Aljazeera,14_Mar_202,Ukraine
Aljazeera,14_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Japan
Aljazeera,18_Mar_202,Japan
Aljazeera,18_Mar_202,Japan
Aljazeera,8_Mar_2022,Russia
Aljazeera,8_Mar_2022,Russia
Aljazeera,8_Mar_2022,Russia
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Russia
Aljazeera,16_Mar_202,Austria
Aljazeera,16_Mar_202,Sweden
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Russia
Aljazeera,18_Mar_202,Ukrainian
Aljazeera,18_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,Vinnytsia Ukraine
Aljazeera,15_Mar_202,Spain
Aljazeera,15_Mar_202,Anastasia
Aljazeera,3_Mar_2022,Lviv
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Russia
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Moscow
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Russia
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Russia
Aljazeera,13_Mar_202,Popasna
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Luhansk
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Rome
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Ukraine
Aljazeera,28_Mar_202,Ukraine
Aljazeera,19_Mar_202,Russia
Aljazeera,19_Mar_202,China
Aljazeera,19_Mar_202,Russia
Aljazeera,19_Mar_202,China
Aljazeera,2_Mar_2022,Ukraine
Aljazeera,2_Mar_2022,Ukraine
Aljazeera,2_Mar_2022,Russia
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Germany
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Germany
Aljazeera,27_Mar_202,Bild.de
Aljazeera,27_Mar_202,Moscow
Aljazeera,27_Mar_202,China
Aljazeera,27_Mar_202,Russia
Aljazeera,17_Mar_202,US
Aljazeera,17_Mar_202,China
Aljazeera,17_Mar_202,Russia
Aljazeera,17_Mar_202,China
Aljazeera,17_Mar_202,China
Aljazeera,17_Mar_202,Washington
Aljazeera,17_Mar_202,US
Aljazeera,17_Mar_202,Beijing
Aljazeera,26_Mar_202,Warsaw
Aljazeera,26_Mar_202,Warsaw
Aljazeera,26_Mar_202,US
Aljazeera,26_Mar_202,Russia
Aljazeera,26_Mar_202,Ukraine
Aljazeera,26_Mar_202,Warsaw
Aljazeera,26_Mar_202,Washington
Aljazeera,26_Mar_202,Russia
Aljazeera,26_Mar_202,US
Aljazeera,26_Mar_202,Ukraine
Aljazeera,26_Mar_202,US
Aljazeera,26_Mar_202,Ukraine
Aljazeera,30_Mar_202,Irpin
Aljazeera,22_Mar_202,Ukraine
Aljazeera,30_Mar_202,Norway
Aljazeera,30_Mar_202,Ukraine Norway
Aljazeera,30_Mar_202,Ukraine
Aljazeera,30_Mar_202,Norway
Aljazeera,1_Mar_2022,Ukraine
Aljazeera,1_Mar_2022,Beregovo
Aljazeera,1_Mar_2022,Ukraine
Aljazeera,1_Mar_2022,Russia
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,Kovaleva
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,Moscow
Aljazeera,24_Mar_202,W United Kingdom
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,Ukraine
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,UK
Aljazeera,24_Mar_202,Bucha
Aljazeera,24_Mar_202,Irpin
Aljazeera,24_Mar_202,Ukraine
Aljazeera,24_Mar_202,UK
Aljazeera,22_Mar_202,Lviv
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Ukraine
Aljazeera,22_Mar_202,Russia
Aljazeera,17_Mar_202,Russia
Aljazeera,17_Mar_202,Russia
Aljazeera,17_Mar_202,Ukrainian
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Mariupol
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Moscow
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Moscow
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Moscow
Aljazeera,24_Mar_202,Ukraine
Aljazeera,24_Mar_202,Italy
Aljazeera,24_Mar_202,Mariupol
Aljazeera,17_Mar_202,Influx
Aljazeera,17_Mar_202,Germany
Aljazeera,17_Mar_202,Germany
Aljazeera,17_Mar_202,Germany
Aljazeera,17_Mar_202,Russia
Aljazeera,9_Mar_2022,Ukrainian
Aljazeera,9_Mar_2022,Mariupol
Aljazeera,11_Mar_202,UK
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,UK
Aljazeera,11_Mar_202,Russia
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,Russia
Aljazeera,11_Mar_202,Ukraine
Aljazeera,11_Mar_202,UK
Aljazeera,11_Mar_202,Ukraine
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Saudi Arabia
Aljazeera,3_Mar_2022,Russia
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Ukrainian
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,Germany
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,Germany
Aljazeera,30_Mar_202,Ukraine
Aljazeera,3_Mar_2022,Germany
Aljazeera,3_Mar_2022,Ukrainian
Aljazeera,3_Mar_2022,Berlin
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Germany
Aljazeera,3_Mar_2022,Berlin
Aljazeera,20_Mar_202,Ukraine
Aljazeera,20_Mar_202,Russia
Aljazeera,20_Mar_202,Russia
Aljazeera,20_Mar_202,US
Aljazeera,20_Mar_202,Slovakia
Aljazeera,20_Mar_202,US
Aljazeera,20_Mar_202,Slovakia
Aljazeera,20_Mar_202,Ukraine
Aljazeera,20_Mar_202,Ukraine
Aljazeera,4_Mar_2022,Ukraine
Aljazeera,4_Mar_2022,Brussels
Aljazeera,4_Mar_2022,Ukraine
Aljazeera,4_Mar_2022,Russia
Aljazeera,4_Mar_2022,Ukrainian
Aljazeera,4_Mar_2022,Ukraine
Aljazeera,4_Mar_2022,Stoltenberg
Aljazeera,25_Mar_202,Ukraine
Aljazeera,25_Mar_202,Ukraine
Aljazeera,25_Mar_202,Russia
Aljazeera,25_Mar_202,Moscow
Aljazeera,5_Mar_2022,Russia
Aljazeera,5_Mar_2022,Ukraine
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,Moscow
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Donbas
Aljazeera,31_Mar_202,Brussels
Aljazeera,31_Mar_202,Russia
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Ukraine
Aljazeera,3_Mar_2022,Syria Yemen
Aljazeera,3_Mar_2022,Ethiopia
Aljazeera,16_Mar_202,Moscow
Aljazeera,16_Mar_202,Turkey
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Moscow
Aljazeera,16_Mar_202,Moscow
Aljazeera,16_Mar_202,Moscow
Aljazeera,16_Mar_202,Ukraine
Aljazeera,16_Mar_202,Russia
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,UK
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,UK
Aljazeera,23_Mar_202,Ukraine
Aljazeera,23_Mar_202,Ukraine
Aljazeera,23_Mar_202,New York City
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Russia
Aljazeera,13_Mar_202,Ukraine
Aljazeera,13_Mar_202,Russia
Aljazeera,13_Mar_202,Ukrainian
Aljazeera,13_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Russia
Aljazeera,18_Mar_202,Moscow
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Moscow
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Rostov
Aljazeera,6_Mar_2022,Vinnytsia
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,Vinnytsia
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,14_Mar_202,Israel
Aljazeera,14_Mar_202,Russia
Aljazeera,14_Mar_202,Tel Aviv
Aljazeera,14_Mar_202,Russia
Aljazeera,14_Mar_202,the United States
Aljazeera,14_Mar_202,Slovakia
Aljazeera,12_Mar_202,Belarus
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Ukraine
Aljazeera,12_Mar_202,Russia
Aljazeera,12_Mar_202,Belarus
Aljazeera,12_Mar_202,Ukraine
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Russia
Aljazeera,24_Mar_202,Illichivsk
Aljazeera,24_Mar_202,Moscow
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Moscow
Aljazeera,10_Mar_202,US
Aljazeera,10_Mar_202,Ukraine
Aljazeera,10_Mar_202,US
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Moscow
Aljazeera,10_Mar_202,Russia
Aljazeera,10_Mar_202,Ukraine
Aljazeera,16_Mar_202,Ukrainian
Aljazeera,16_Mar_202,Ukrainian
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,US
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,U.S.
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,China
Aljazeera,21_Mar_202,Russia
Aljazeera,21_Mar_202,China
Aljazeera,28_Mar_202,Ukrainian
Aljazeera,28_Mar_202,The Russian Federation
Aljazeera,28_Mar_202,Russia
Aljazeera,28_Mar_202,Ukraine
Aljazeera,14_Mar_202,Russia
Aljazeera,14_Mar_202,Ukraine
Aljazeera,14_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Macron
Aljazeera,18_Mar_202,Moscow
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Donbas
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Moscow
Aljazeera,18_Mar_202,Macron
Aljazeera,18_Mar_202,Moscow
Aljazeera,18_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Moscow
Aljazeera,31_Mar_202,Vinnytsia Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,UKRAINE
Aljazeera,20_Mar_202,Russia
Aljazeera,20_Mar_202,Ukraine
Aljazeera,20_Mar_202,the United States
Aljazeera,20_Mar_202,Ukraine
Aljazeera,20_Mar_202,Ukraine
Aljazeera,19_Mar_202,Ukraine
Aljazeera,19_Mar_202,Ukraine
Aljazeera,19_Mar_202,Ukraine
Aljazeera,19_Mar_202,kraine
Aljazeera,19_Mar_202,UKRAINE
Aljazeera,26_Mar_202,Ukraine
Aljazeera,26_Mar_202,Ukraine
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,Ukraine
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,Ukraine Kyslytsya
Aljazeera,30_Mar_202,Russia
Aljazeera,30_Mar_202,Moscow
Aljazeera,30_Mar_202,Afghanistan
Aljazeera,30_Mar_202,New York City
Aljazeera,30_Mar_202,US
Aljazeera,9_Mar_2022,US
Aljazeera,9_Mar_2022,US
Aljazeera,9_Mar_2022,Russia
Aljazeera,9_Mar_2022,US
Aljazeera,27_Mar_202,Russia
Aljazeera,27_Mar_202,Ukraine
Aljazeera,27_Mar_202,Moscow
Aljazeera,27_Mar_202,Donbas
Aljazeera,27_Mar_202,Kyiv
Aljazeera,7_Mar_2022,Canada
Aljazeera,7_Mar_2022,Canada
Aljazeera,7_Mar_2022,Canada
Aljazeera,7_Mar_2022,London
Aljazeera,7_Mar_2022,UKRAINE
Aljazeera,18_Mar_202,Poland
Aljazeera,18_Mar_202,Poland
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Ukraine
Aljazeera,18_Mar_202,Russia
Aljazeera,21_Mar_202,Turkey
Aljazeera,21_Mar_202,Moscow
Aljazeera,21_Mar_202,Ukraine
Aljazeera,21_Mar_202,Turkey
Aljazeera,17_Mar_202,Ukraine
Aljazeera,17_Mar_202,Ukraine
Aljazeera,29_Mar_202,Istanbul
Aljazeera,29_Mar_202,Istanbul
Aljazeera,29_Mar_202,Russia
Aljazeera,29_Mar_202,Russia
Aljazeera,29_Mar_202,Ukraine
Aljazeera,29_Mar_202,Ukrainian
Aljazeera,4_Mar_2022,Russia
Aljazeera,4_Mar_2022,Ukraine
Aljazeera,8_Mar_2022,Russia
Aljazeera,8_Mar_2022,Russia
Aljazeera,25_Mar_202,US
Aljazeera,25_Mar_202,Mexico
Aljazeera,25_Mar_202,Ukraine AUS
Aljazeera,25_Mar_202,Washington
Aljazeera,25_Mar_202,Ukraine
Aljazeera,25_Mar_202,Russia
Aljazeera,25_Mar_202,Mexico
Aljazeera,25_Mar_202,Mexico
Aljazeera,25_Mar_202,Russia
Aljazeera,25_Mar_202,US
Aljazeera,25_Mar_202,Mexico
Aljazeera,25_Mar_202,Mexico
Aljazeera,25_Mar_202,Ukraine
Aljazeera,25_Mar_202,Russia
Aljazeera,6_Mar_2022,China
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,US
Aljazeera,6_Mar_2022,China
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,Russia
Aljazeera,6_Mar_2022,China
Aljazeera,6_Mar_2022,US
Aljazeera,6_Mar_2022,Russia
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,US
Aljazeera,9_Mar_2022,Mariupol
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Russia
Aljazeera,31_Mar_202,Moscow
Aljazeera,31_Mar_202,Ukraine
Aljazeera,31_Mar_202,Russia
Aljazeera,8_Mar_2022,US
Aljazeera,8_Mar_2022,Russia
Aljazeera,8_Mar_2022,Russia
Aljazeera,6_Mar_2022,Russia
Aljazeera,6_Mar_2022,Iran
Aljazeera,6_Mar_2022,Russia
Aljazeera,6_Mar_2022,Ukraine
Aljazeera,6_Mar_2022,Iran
Aljazeera,6_Mar_2022,US
Aljazeera,6_Mar_2022,Russia
Aljazeera,6_Mar_2022,Washington
